short_window,long_window,total_return,cagr,mdd,sharpe,win_rate,total_trades,profit_factor
11,80,1463.8543709920973,41.98563185891035,-52.28414904420746,1.0652330032670905,52.249357326478155,1556,1.2707737066866232
11,85,1662.899778808169,44.17093336270721,-56.504233952027406,1.0985813701917515,52.45379222434672,1569,1.2787522855892282
11,90,1424.8803746162662,41.52953309531735,-56.327522667977966,1.05413806398973,52.10824417872876,1589,1.2642855120796903
11,95,1667.2482218733198,44.216221306328826,-52.478983555616956,1.0904711587482017,52.36612702366127,1606,1.2741436957276717
11,100,1429.5097876136238,41.58423826064323,-52.561729180880775,1.049769361071483,52.15490318550906,1601,1.2634345248805596
11,105,1630.7158070839237,43.83268154038888,-52.540860918714316,1.0866503298314614,52.23048327137546,1614,1.2725807096975585
11,110,1600.5629494192387,43.510759759986904,-51.46027161492787,1.086754417248494,52.06766917293233,1596,1.2733773583079737
11,115,2157.383847936948,48.78768028607028,-51.79212602416236,1.1799196479792353,52.41116751269036,1576,1.3034767901300919
11,120,1611.9664922067443,43.63308894861109,-54.00808165289017,1.0899911444265002,52.29299363057325,1570,1.2787334253819154
12,15,1180.909393157561,38.41848801769374,-53.573703692416544,1.0036074413749032,48.57142857142857,1645,1.2480119447491556
12,20,2264.766149724682,49.67181114458856,-66.74396508886635,1.2237463751772357,50.34656584751103,1587,1.3067012333660697
12,25,1295.4476653319757,39.93810705206846,-65.7127365891878,1.04388848331123,50.57251908396947,1572,1.2565151742994143
12,30,1648.6757549424638,44.022109735357894,-42.883794782804365,1.1304065024520742,51.156812339331616,1556,1.2770359610464679
12,35,2755.526960945241,53.31369310737162,-45.34180470112426,1.2879413691231247,51.770766258853826,1553,1.32052626447902
12,40,1990.9994880829136,47.34243524562505,-49.511719349158426,1.18876010046354,51.652624756966944,1543,1.293618862242983
12,45,2456.3639428428255,51.165772487134184,-49.791946559094434,1.2394008797449712,51.82767624020887,1532,1.310043226199498
12,50,2042.4844663499957,47.800051044098325,-56.5510331949163,1.189519058634552,51.876234364713625,1519,1.297423579107227
12,55,2312.5599616494997,50.05409937062575,-50.49444919577149,1.243615580684196,52.2,1500,1.314751476116911
12,60,2919.064322788815,54.40606549180127,-43.1450166134193,1.3140805195760352,52.37154150197628,1518,1.3337587752501014
12,65,2478.136098855895,51.32929958861536,-42.92728707179897,1.2615114258947522,52.35602094240838,1528,1.3185563216717429
12,70,1793.9243636832348,45.49464728946055,-46.56344337863514,1.1553341803830868,52.405721716514954,1538,1.286426537214428
12,75,1327.5208991232275,40.34409787399675,-51.79259150041074,1.0347341780340567,52.25225225225225,1554,1.2610619629417832
